BoroName,CT2010,BoroCT2010,NTACode,NTAName,PUMA,Shape_Leng,Shape_Area,BUFF_DIST
Manhattan,003700,1003700,MN24,SoHo-TriBeCa-Civic Center-Little Italy,3810,11745.25217,4121299.403,0
Manhattan,004900,1004900,MN24,SoHo-TriBeCa-Civic Center-Little Italy,3810,6725.226337,2216135.006,0
Staten Island,015100,5015100,SI07,Westerleigh,3903,14271.82663,10822517.01,0
Staten Island,018701,5018701,SI07,Westerleigh,3903,8627.069355,4266347.418,0
Brooklyn,049000,3049000,BK41,Kensington-Ocean Parkway,4014,6705.71985,2074872.144,0
Brooklyn,049200,3049200,BK41,Kensington-Ocean Parkway,4014,8133.973004,1780102.394,0
Queens,055700,4055700,QN20,Ridgewood,4110,7938.403186,2577327.083,0
Queens,056700,4056700,QN19,Glendale,4110,10442.79075,3355837.115,0
Staten Island,027301,5027301,SI05,New Springville-Bloomfield-Travis,3902,23031.66219,32740773.65,0
Staten Island,027705,5027705,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,3902,9895.43966,5719871.047,0
Brooklyn,029500,3029500,BK35,Stuyvesant Heights,4003,5437.799652,1771508.226,0
Brooklyn,038300,3038300,BK35,Stuyvesant Heights,4003,5635.046786,1878496.819,0
Queens,094202,4094202,QN12,Hammels-Arverne-Edgemere,4114,21762.59251,7610172.114,0
Queens,094203,4094203,QN12,Hammels-Arverne-Edgemere,4114,12045.96367,5483276.044,0
Manhattan,002800,1002800,MN28,Lower East Side,3809,5627.585551,1973553.684,0
Manhattan,004400,1004400,MN50,Stuyvesant Town-Cooper Village,3808,9684.832437,4277462.936,0
Brooklyn,007700,3007700,BK33,Carroll Gardens-Columbia Street-Red Hook,4005,10143.98041,4187353.576,0
Brooklyn,011900,3011900,BK37,Park Slope-Gowanus,4005,15289.72486,7727136.066,0
Bronx,013500,2013500,BX35,Morrisania-Melrose,3705,6989.101002,1805899.37,0
Bronx,015100,2015100,BX35,Morrisania-Melrose,3705,7623.403689,2251593.476,0
Brooklyn,039200,3039200,BK25,Homecrest,4016,5599.31156,1875666.476,0
Brooklyn,058400,3058400,BK25,Homecrest,4016,5767.691707,2029005.365,0
Manhattan,008400,1008400,MN17,Midtown-Midtown South,3807,5690.70189,1862741.824,0
Manhattan,009700,1009700,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,5655.110273,1860580.941,0
Manhattan,010300,1010300,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,5699.238163,1875918.149,0
Queens,061000,4061000,QN33,Cambria Heights,4105,6537.755704,2619530.991,0
Queens,061200,4061200,QN33,Cambria Heights,4105,7123.41287,2830128.081,0
Brooklyn,054300,3054300,BK99,park-cemetery-etc-Brooklyn,4004,40359.31497,11164670.1,0
Bronx,033700,2033700,BX22,North Riverdale-Fieldston-Riverdale,3701,13097.26794,4663992.018,0
Queens,052100,4052100,QN30,Maspeth,4110,7333.109822,2033478.616,0
Bronx,025500,2025500,BX30,Kingsbridge Heights,3706,6684.820193,1808913.787,0
Bronx,025700,2025700,BX36,University Heights-Morris Heights,3707,8956.141237,1669997.245,0
Bronx,026100,2026100,BX30,Kingsbridge Heights,3706,6369.748808,1883344.027,0
Bronx,026300,2026300,BX30,Kingsbridge Heights,3706,7522.472558,1715401.104,0
Bronx,026900,2026900,BX30,Kingsbridge Heights,3706,12024.04825,4243317.431,0
Queens,044400,4044400,QN61,Jamaica,4112,20651.40875,9708088.756,0
Queens,046800,4046800,QN61,Jamaica,4112,6509.98907,2471077.983,0
Bronx,012901,2012901,BX33,Longwood,3710,7111.235982,1684031.13,0
Bronx,015900,2015900,BX27,Hunts Point,3710,4432.934016,1112938.777,0
Bronx,000200,2000200,BX09,Soundview-Castle Hill-Clason Point-Harding Park,3709,15875.66025,5050182.712,0
Bronx,000400,2000400,BX09,Soundview-Castle Hill-Clason Point-Harding Park,3709,24572.24422,8551573.027,0
Brooklyn,000200,3000200,BK32,Sunset Park West,4012,9075.284837,2952085.298,0
Brooklyn,014000,3014000,BK30,Dyker Heights,4013,5656.66588,1579390.478,0
Brooklyn,014200,3014200,BK31,Bay Ridge,4013,7748.9921,2165483.161,0
Queens,093401,4093401,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,4114,9997.152846,5833413.944,0
Queens,093402,4093402,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,4114,9411.752603,4259440.242,0
Queens,093800,4093800,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,4114,13397.52442,8701232.01,0
Brooklyn,031400,3031400,BK26,Gravesend,4018,23907.86841,8954915.972,0
Brooklyn,034800,3034800,BK21,Seagate-Coney Island,4018,18428.32887,6980626.995,0
Manhattan,024100,1024100,MN36,Washington Heights South,3801,6485.980175,1874026.698,0
Manhattan,024700,1024700,MN36,Washington Heights South,3801,7046.859461,2736225.682,0
Queens,051700,4051700,QN30,Maspeth,4110,9909.280095,2639981.842,0
Queens,060701,4060701,QN21,Middle Village,4110,19120.27428,7642774.561,0
Queens,111300,4111300,QN46,Bayside-Bayside Hills,4104,13430.26953,7825364.233,0
Queens,112300,4112300,QN46,Bayside-Bayside Hills,4104,7802.581082,3005919.34,0
Manhattan,016800,1016800,MN33,East Harlem South,3804,6262.354696,2151827.919,0
Queens,035800,4035800,QN66,Laurelton,4105,9912.326627,5641713.823,0
Queens,064600,4064600,QN66,Laurelton,4105,9231.135595,4377809.816,0
Queens,047500,4047500,QN29,Elmhurst,4107,9417.324801,3440538.907,0
Queens,056100,4056100,QN99,park-cemetery-etc-Queens,4110,32879.24867,31235035.6,0
Queens,056500,4056500,QN19,Glendale,4110,6883.274201,1301402.315,0
Brooklyn,077200,3077200,BK42,Flatbush,4015,10391.96472,4351946.227,0
Brooklyn,077000,3077000,BK42,Flatbush,4015,7131.172051,1760973.115,0
Brooklyn,078600,3078600,BK42,Flatbush,4015,5904.541578,1834438.089,0
Brooklyn,078800,3078800,BK42,Flatbush,4015,5907.541932,1698020.281,0
Brooklyn,020300,3020300,BK64,Prospect Heights,4006,5265.168564,1512111.024,0
Brooklyn,019900,3019900,BK69,Clinton Hill,4004,5989.624771,2037876.603,0
Brooklyn,020100,3020100,BK69,Clinton Hill,4004,6244.380536,1884866.882,0
Brooklyn,017700,3017700,BK99,park-cemetery-etc-Brooklyn,4005,24229.30085,27386701.07,0
Brooklyn,050600,3050600,BK42,Flatbush,4015,6694.889568,1773129.572,0
Bronx,043100,2043100,BX43,Norwood,3706,10612.10995,2331576.328,0
Bronx,043500,2043500,BX99,park-cemetery-etc-Bronx,3702,45908.841,72721530.63,0
Staten Island,009601,5009601,SI36,Old Town-Dongan Hills-South Beach,3902,13031.47935,8357982.877,0
Bronx,011000,2011000,BX52,Schuylerville-Throgs Neck-Edgewater Park,3703,26203.05619,21931215.09,0
Queens,097300,4097300,QN49,Whitestone,4103,11812.4407,5595370.208,0
Queens,098100,4098100,QN49,Whitestone,4103,19714.73177,6956794.768,0
Brooklyn,001800,3001800,BK32,Sunset Park West,4012,76527.75765,22091941.87,0
Brooklyn,014300,3014300,BK37,Park Slope-Gowanus,4005,6686.580823,2350772.884,0
Queens,081800,4081800,QN55,South Ozone Park,4113,9946.326461,4030425.103,0
Queens,084602,4084602,QN55,South Ozone Park,4113,19318.92106,8100613.683,0
Queens,080301,4080301,QN62,Queensboro Hill,4103,10710.40644,3470954.841,0
Queens,079300,4079300,QN99,park-cemetery-etc-Queens,4106,15761.10004,9357142.51,0
Queens,080900,4080900,QN37,Kew Gardens Hills,4106,16399.90761,10755472.79,0
Manhattan,014200,1014200,MN40,Upper East Side-Carnegie Hill,3805,5821.704938,1927688.369,0
Manhattan,014300,1014300,MN99,park-cemetery-etc-Manhattan,3806,32725.91262,38310842.53,0
Brooklyn,036100,3036100,BK79,Ocean Hill,4007,6064.699938,1524420.562,0
Brooklyn,090000,3090000,BK81,Brownsville,4007,6709.231068,2645350.79,0
Brooklyn,031100,3031100,BK61,Crown Heights North,4006,5467.523336,1587578.991,0
Brooklyn,031300,3031300,BK61,Crown Heights North,4006,5465.787025,1832521.659,0
Staten Island,022800,5022800,SI05,New Springville-Bloomfield-Travis,3902,57613.28162,116235447.2,0
Queens,075701,4075701,QN17,Forest Hills,4108,7992.810739,2126258.968,0
Bronx,006200,2006200,BX08,West Farms-Bronx River,3709,7175.713422,2035610.937,0
Manhattan,001300,1001300,MN25,Battery Park City-Lower Manhattan,3810,8870.745916,3463332.997,0
Manhattan,002100,1002100,MN24,SoHo-TriBeCa-Civic Center-Little Italy,3810,6804.981465,2612780.986,0
Staten Island,012805,5012805,SI25,Oakwood-Oakwood Beach,3901,14436.49336,10627048.68,0
Staten Island,012806,5012806,SI25,Oakwood-Oakwood Beach,3901,16921.17168,13878361.57,0
Brooklyn,096000,3096000,BK50,Canarsie,4009,11062.66259,4574022.561,0
Brooklyn,096200,3096200,BK50,Canarsie,4009,5460.115472,1920772.197,0
Queens,077300,4077300,QN60,Kew Gardens,4111,9404.11356,3038717.828,0
Queens,013400,4013400,QN60,Kew Gardens,4111,6554.17816,2055343.919,0
Queens,024300,4024300,QN50,Elmhurst-Maspeth,4109,12868.63887,5962308.02,0
Queens,051500,4051500,QN30,Maspeth,4110,7997.248564,2419820.732,0
Queens,014100,4014100,QN70,Astoria,4101,6503.492042,1841355.32,0
Queens,071100,4071100,QN17,Forest Hills,4108,12845.62952,3951124.591,0
Queens,071305,4071305,QN17,Forest Hills,4108,5274.454586,1418825.25,0
Queens,085300,4085300,QN22,Flushing,4103,7933.213755,2102465.807,0.5
Queens,087100,4087100,QN22,Flushing,4103,11868.90983,4768480.855,0.5
Queens,074500,4074500,QN17,Forest Hills,4108,6396.995601,1805456.962,0.5
Queens,084900,4084900,QN22,Flushing,4103,8403.449342,3276963.272,0.5
Queens,043701,4043701,QN25,Corona,4107,5520.801801,1615375.891,0.5
Queens,079702,4079702,QN22,Flushing,4103,8426.871335,3101779.578,0.5
Manhattan,002202,1002202,MN28,Lower East Side,3809,3817.391631,603922.2756,0.5
Manhattan,003001,1003001,MN27,Chinatown,3809,4758.46093,1344750.508,0.5
Manhattan,003002,1003002,MN22,East Village,3809,4045.166135,841097.8381,0.5
Manhattan,001600,1001600,MN27,Chinatown,3809,6391.788472,2233319.763,0.5
Manhattan,004500,1004500,MN24,SoHo-TriBeCa-Civic Center-Little Italy,3810,4604.742265,1129524.59,0.5
Manhattan,002201,1002201,MN28,Lower East Side,3809,5779.062501,1740173.738,0.5
Manhattan,002900,1002900,MN27,Chinatown,3809,8980.464111,3012226.077,0.5
Manhattan,004300,1004300,MN24,SoHo-TriBeCa-Civic Center-Little Italy,3810,5090.419737,1605585.141,0.5
Manhattan,003601,1003601,MN27,Chinatown,3809,4185.592304,1068027.199,0.5
Manhattan,003602,1003602,MN22,East Village,3809,4076.249846,961070.4638,0.5
Manhattan,001402,1001402,MN28,Lower East Side,3809,4459.156017,1226206.048,0.5
Manhattan,001401,1001401,MN28,Lower East Side,3809,5075.332419,1006080.805,0.5
Manhattan,001200,1001200,MN28,Lower East Side,3809,5462.924008,1298211.27,0.5
Manhattan,002700,1002700,MN27,Chinatown,3809,3687.3379,638017.1013,0.5
Manhattan,000800,1000800,MN27,Chinatown,3809,6362.78572,2366871.162,0.5
Manhattan,002500,1002500,MN27,Chinatown,3809,4763.703045,1439387.818,0.5
Manhattan,001800,1001800,MN27,Chinatown,3809,6391.951906,2399045.315,0.5
Manhattan,004100,1004100,MN24,SoHo-TriBeCa-Civic Center-Little Italy,3810,5913.900682,2058843.429,0.5
Brooklyn,007400,3007400,BK32,Sunset Park West,4012,4994.563886,1516613.031,0.5
Brooklyn,009800,3009800,BK34,Sunset Park East,4012,5203.979585,1625498.652,0.5
Brooklyn,010200,3010200,BK34,Sunset Park East,4012,5223.378481,1640687.839,0.5
Brooklyn,010400,3010400,BK34,Sunset Park East,4012,5221.791692,1639390.921,0.5
Brooklyn,010800,3010800,BK34,Sunset Park East,4012,5203.5166,1624849.988,0.5
Brooklyn,011400,3011400,BK88,Borough Park,4014,5462.281937,1806159.314,0.5
Brooklyn,012801,3012801,BK30,Dyker Heights,4013,4828.983916,1238338.687,0.5
Brooklyn,021400,3021400,BK88,Borough Park,4014,5551.994241,1808036.312,0.5
Brooklyn,007200,3007200,BK32,Sunset Park West,4012,3455.521797,653314.9588,0.5
Brooklyn,009400,3009400,BK34,Sunset Park East,4012,5203.583962,1625600.911,0.5
Brooklyn,009600,3009600,BK34,Sunset Park East,4012,5203.073715,1622766.586,0.5
Brooklyn,008600,3008600,BK34,Sunset Park East,4012,4685.244936,1221916.887,0.5
Brooklyn,011200,3011200,BK34,Sunset Park East,4012,5459.472146,1843970.961,0.5
Brooklyn,012000,3012000,BK34,Sunset Park East,4012,7670.095674,2102411.816,0.5
Brooklyn,012600,3012600,BK31,Bay Ridge,4013,7482.645777,2486089.84,0.5
Brooklyn,011600,3011600,BK88,Borough Park,4014,5869.317339,1724997.732,0.5
Brooklyn,010000,3010000,BK34,Sunset Park East,4012,5203.434379,1625060.713,0.5
Brooklyn,010600,3010600,BK34,Sunset Park East,4012,5203.318579,1624784.393,0.5
Brooklyn,009000,3009000,BK34,Sunset Park East,4012,5208.353473,1631111.773,0.5
Brooklyn,009200,3009200,BK34,Sunset Park East,4012,4679.945411,1218874.037,0.5
Brooklyn,011800,3011800,BK34,Sunset Park East,4012,7958.054618,2359854.017,0.5
Brooklyn,012200,3012200,BK32,Sunset Park West,4012,5664.799518,1991590.541,0.5
Queens,024700,4024700,QN63,Woodside,4109,4478.995004,1000045.876,0.5
Queens,048300,4048300,QN50,Elmhurst-Maspeth,4109,7509.356141,2399980.593,0.5
Queens,048900,4048900,QN50,Elmhurst-Maspeth,4109,9403.782418,3743760.547,0.5
Queens,049900,4049900,QN29,Elmhurst,4107,10321.09174,5062212.018,0.5
Queens,047100,4047100,QN29,Elmhurst,4107,5796.0677,1692064.846,0.5
Queens,048500,4048500,QN50,Elmhurst-Maspeth,4109,11298.53663,3666289.006,0.5
Queens,047300,4047300,QN29,Elmhurst,4107,6890.665057,1958959.655,0.5
Queens,024900,4024900,QN63,Woodside,4109,5776.954025,2084057.355,0.5
Queens,049301,4049301,QN30,Maspeth,4110,6327.553944,1764042.768,0.5
Queens,049700,4049700,QN30,Maspeth,4110,6138.603436,2127232.703,0.5
Queens,024500,4024500,QN63,Woodside,4109,7817.824066,2910939.833,0.5
Queens,047900,4047900,QN50,Elmhurst-Maspeth,4109,11161.85431,4181150.283,0.5
Queens,038100,4038100,QN26,North Corona,4102,7022.643624,3062918.889,0
Queens,038302,4038302,QN99,park-cemetery-etc-Queens,4107,62369.85347,54759310.83,0
Queens,017800,4017800,QN55,South Ozone Park,4113,7512.829622,2054270.578,0
Queens,084000,4084000,QN55,South Ozone Park,4113,11400.17289,6120458.094,0
Brooklyn,061002,3061002,BK19,Brighton Beach,4018,7328.467105,2430047.016,0
Brooklyn,061004,3061004,BK19,Brighton Beach,4018,7049.285842,2384068.511,0
Brooklyn,060800,3060800,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,4016,17845.84868,4308322.457,0
Brooklyn,061003,3061003,BK19,Brighton Beach,4018,4774.85363,902889.5454,0
Bronx,038000,2038000,BX44,Williamsbridge-Olinville,3702,6160.394062,2346732.128,0
Manhattan,012900,1012900,MN15,Clinton,3807,17375.76585,4355081.721,0
Manhattan,013500,1013500,MN15,Clinton,3807,15450.20369,4513475.191,0
Brooklyn,029200,3029200,BK27,Bath Beach,4017,7237.068654,2183295.692,0
Brooklyn,029400,3029400,BK28,Bensonhurst West,4017,6711.719278,2039332.526,0
Staten Island,002002,5002002,SI14,Grasmere-Arrochar-Ft. Wadsworth,3902,12594.12659,8502250.925,0
Staten Island,005000,5005000,SI14,Grasmere-Arrochar-Ft. Wadsworth,3902,14219.36424,9160666.674,0
Staten Island,027302,5027302,SI05,New Springville-Bloomfield-Travis,3902,15346.9495,11009861.84,0
Staten Island,027900,5027900,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,3902,36232.86218,58358659.47,0
Staten Island,020801,5020801,SI32,Rossville-Woodrow,3901,20655.42989,28012610.98,0
Staten Island,020803,5020803,SI32,Rossville-Woodrow,3901,19426.72694,22622289.6,0
Brooklyn,044900,3044900,BK90,East Williamsburg,4001,33882.36141,22969641.75,0
Brooklyn,058900,3058900,BK76,Greenpoint,4001,12130.36027,4574107.529,0
Queens,058100,4058100,QN20,Ridgewood,4110,5661.304829,1549682.739,0
Queens,057700,4057700,QN19,Glendale,4110,6441.767122,2030058.449,0
Queens,091800,4091800,QN99,park-cemetery-etc-Queens,4114,20962.67879,12113690.98,0
Queens,092200,4092200,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,4114,13344.3222,6844418.055,0
Queens,057900,4057900,QN19,Glendale,4110,4076.285348,743111.0915,0
Queens,061301,4061301,QN20,Ridgewood,4110,15855.67502,7603813.961,0
Brooklyn,069800,3069800,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,4009,27352.84194,5424578.236,0
Brooklyn,070201,3070201,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,4009,19339.16492,11069685.54,0
Staten Island,014606,5014606,SI54,Great Kills,3901,20143.93254,19046332.03,0
Staten Island,013204,5013204,SI25,Oakwood-Oakwood Beach,3901,15213.56091,11249695.04,0
Queens,053500,4053500,QN30,Maspeth,4110,12525.95561,5465859.147,0
Queens,059500,4059500,QN20,Ridgewood,4110,9905.837681,4206657.728,0
Queens,101001,4101001,QN15,Far Rockaway-Bayswater,4114,13640.57303,8674698.529,0
Queens,101002,4101002,QN15,Far Rockaway-Bayswater,4114,16838.386,5986115.736,0
Brooklyn,062200,3062200,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,4016,12096.93157,2689304.679,0
Brooklyn,066600,3066600,BK99,park-cemetery-etc-Brooklyn,4009,96980.52591,43484972.5,0
Queens,004002,4004002,QN56,Ozone Park,4113,5677.829229,1396952.333,0
Queens,005400,4005400,QN56,Ozone Park,4113,9443.73564,4491924.803,0
Queens,008600,4008600,QN56,Ozone Park,4113,7843.602855,3519431.258,0
Queens,004200,4004200,QN53,Woodhaven,4111,7928.420502,2156063.673,0
Queens,003600,4003600,QN53,Woodhaven,4111,9384.583124,1937306.088,0
Queens,002200,4002200,QN53,Woodhaven,4111,5028.237539,1594779.645,0
Queens,003000,4003000,QN53,Woodhaven,4111,5595.289718,1200464.426,0
Brooklyn,000100,3000100,BK09,Brooklyn Heights-Cobble Hill,4004,6527.277618,2237278.218,0
Brooklyn,002100,3002100,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4004,12736.46002,5707305.462,0
Bronx,037800,2037800,BX44,Williamsbridge-Olinville,3702,5069.017728,1360791.589,0
Manhattan,019400,1019400,MN34,East Harlem North,3804,5505.560086,1881141.531,0
Brooklyn,055500,3055500,BK73,North Side-South Side,4001,7343.923989,2845557.071,0
Brooklyn,055700,3055700,BK73,North Side-South Side,4001,7401.292447,3195112.111,0
Queens,063700,4063700,QN19,Glendale,4110,12441.29282,7452670.461,0
Queens,063900,4063900,QN19,Glendale,4110,8447.887768,2596569.412,0
Staten Island,019800,5019800,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,3901,43968.93657,60989018.59,0
Staten Island,022600,5022600,SI11,Charleston-Richmond Valley-Tottenville,3901,54959.98209,86240757.37,0
Manhattan,024302,1024302,MN03,Central Harlem North-Polo Grounds,3803,8241.958795,2289325.893,0
Manhattan,031100,1031100,MN99,park-cemetery-etc-Manhattan,3801,27436.93295,7795234.084,0
Queens,006202,4006202,QN57,Lindenwood-Howard Beach,4113,30890.96156,12355785.58,0
Brooklyn,120200,3120200,BK83,Cypress Hills-City Line,4008,6114.327019,1644476.538,0
Brooklyn,120800,3120800,BK82,East New York,4008,10809.40918,5190080.964,0
Bronx,028300,2028300,BX29,Spuyten Duyvil-Kingsbridge,3701,11964.74254,2622382.685,0
Manhattan,030900,1030900,MN01,Marble Hill-Inwood,3801,7744.333869,3282243.122,0
Queens,156700,4156700,QN43,Bellerose,4105,25864.03616,15691166.12,0
Queens,162100,4162100,QN43,Bellerose,4105,13381.53888,7733655.804,0
Queens,099801,4099801,QN15,Far Rockaway-Bayswater,4114,9472.636173,4916319.322,0
Queens,100802,4100802,QN15,Far Rockaway-Bayswater,4114,17096.79753,11196597.24,0
Manhattan,019200,1019200,MN34,East Harlem North,3804,8320.309028,2046853.739,0
Manhattan,024200,1024200,MN34,East Harlem North,3804,9895.606654,3736564.1,0
Queens,018401,4018401,QN76,Baisley Park,4112,6943.728345,2054040.304,0
Queens,018402,4018402,QN76,Baisley Park,4112,7150.593889,2287905.797,0
Queens,064102,4064102,QN99,park-cemetery-etc-Queens,4111,29323.29262,24072631.37,0
Bronx,029600,2029600,BX49,Pelham Parkway,3704,17711.73072,7711509.178,0
Queens,023600,4023600,QN35,Briarwood-Jamaica Hills,4106,5717.55591,1897473.67,0
Queens,023800,4023800,QN61,Jamaica,4112,5362.847542,1686741.553,0
Queens,042600,4042600,QN08,St. Albans,4112,10030.50013,5575765.64,0
Queens,043200,4043200,QN08,St. Albans,4112,9411.957118,2600532.498,0
Queens,095400,4095400,QN12,Hammels-Arverne-Edgemere,4114,18121.50681,8742722.386,0
Queens,096400,4096400,QN12,Hammels-Arverne-Edgemere,4114,17639.19758,9239908.736,0
Staten Island,013400,5013400,SI45,New Dorp-Midland Beach,3902,12637.96977,9160107.157,0
Staten Island,013800,5013800,SI25,Oakwood-Oakwood Beach,3901,16981.43604,15144691.72,0
Manhattan,006700,1006700,MN23,West Village,3810,5459.774584,1812910.83,0
Manhattan,007300,1007300,MN23,West Village,3810,5752.687659,1778348.434,0
Bronx,024900,2024900,BX36,University Heights-Morris Heights,3707,6852.345798,1880978.237,0
Bronx,025100,2025100,BX36,University Heights-Morris Heights,3707,6284.826988,2253840.905,0
Bronx,006000,2006000,BX75,Crotona Park East,3705,7811.766908,3413566.898,0
Bronx,035900,2035900,BX17,East Tremont,3705,5538.124115,1452781.526,0
Bronx,036100,2036100,BX17,East Tremont,3705,5701.061697,1760194.006,0
Queens,029700,4029700,QN63,Woodside,4109,12687.66714,5495566.515,0
Queens,029900,4029900,QN99,park-cemetery-etc-Queens,4101,8940.002117,4515596.945,0
Queens,099200,4099200,QN12,Hammels-Arverne-Edgemere,4114,15225.99223,6273201.062,0
Queens,010800,4010800,QN54,Richmond Hill,4111,6002.666709,1696627.413,0
Queens,011800,4011800,QN54,Richmond Hill,4111,7836.293275,1736072.436,0
Bronx,024800,2024800,BX49,Pelham Parkway,3704,7490.147328,2993302.772,0
Bronx,037400,2037400,BX44,Williamsbridge-Olinville,3702,6614.537924,1799971.964,0
Bronx,037600,2037600,BX44,Williamsbridge-Olinville,3702,5784.034802,1364147.973,0
Queens,027600,4027600,QN76,Baisley Park,4112,6153.876739,1708235.41,0
Queens,027800,4027800,QN76,Baisley Park,4112,5752.449594,1887113.133,0
Queens,003400,4003400,QN53,Woodhaven,4111,10367.8934,2303269.485,0
Queens,026400,4026400,QN01,South Jamaica,4112,8552.618221,2739605.164,0
Bronx,032400,2032400,BX07,Bronxdale,3704,7628.730793,2885301.888,0
Bronx,032600,2032600,BX31,Allerton-Pelham Gardens,3704,8803.585157,3568550.508,0
Queens,097202,4097202,QN12,Hammels-Arverne-Edgemere,4114,13807.487,6197877.574,0
Queens,097204,4097204,QN12,Hammels-Arverne-Edgemere,4114,10689.25867,4213897.39,0
Queens,018200,4018200,QN76,Baisley Park,4112,7087.166253,2762694.887,0
Queens,018600,4018600,QN76,Baisley Park,4112,7030.779612,1922308.542,0
Bronx,027401,2027401,BX10,Pelham Bay-Country Club-City Island,3703,13854.23503,7554416.001,0
Bronx,027600,2027600,BX99,park-cemetery-etc-Bronx,3703,25384.10958,19666084.43,0
Bronx,029302,2029302,BX29,Spuyten Duyvil-Kingsbridge,3701,11926.01557,4681198.937,0
Bronx,029700,2029700,BX29,Spuyten Duyvil-Kingsbridge,3701,8403.067012,2498485.639,0
