FID,FID_1,CTLabel,BoroCode,BoroName,CT2010,BoroCT2010,CDEligibil,NTACode,NTAName,PUMA,Shape_Leng,Shape_Area,Count_,Sum_Id,IsDestination?,FlatbushDest,ChinaDest,JamicaDest,OriginChina,DONOTUSE,OriginFlat,DoNotUse,OriginJamica
1203,1203,343,3,Brooklyn,034300,3034300,E,BK61,Crown Heights North,4006,5689.148339,1745164.215,1,0,1,1,0,0,0,0,0,0,0
1204,1204,345,3,Brooklyn,034500,3034500,E,BK61,Crown Heights North,4006,5684.446148,1759937.396,1,0,1,1,0,0,0,0.003265338,1,0,0
1205,1205,112,3,Brooklyn,011200,3011200,E,BK34,Sunset Park East,4012,5459.472146,1843970.961,0,0,0,0,0,0,0,0,0,0,0
1206,1206,83,1,Manhattan,008300,1008300,E,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,5681.484051,1872963.081,0,0,0,0,0,0,0,0,0,0,0
1207,1207,409,3,Brooklyn,040900,3040900,E,BK77,Bushwick North,4002,5396.794768,1866462.19,0,0,0,0,0,0,0,0,0,0,0
1208,1208,411,3,Brooklyn,041100,3041100,E,BK78,Bushwick South,4002,4993.464395,1458445.804,0,0,0,0,0,0,0,0,0,0,0
1209,1209,77,1,Manhattan,007700,1007700,I,MN23,West Village,3810,5763.599482,1923623.851,0,0,0,0,0,0,0,0,0,0,0
1210,1210,79,1,Manhattan,007900,1007900,I,MN23,West Village,3810,10795.86288,2979434.125,0,0,0,0,0,0,0,0,0,0,0
1211,1211,310,2,Bronx,031000,2031000,I,BX31,Allerton-Pelham Gardens,3704,10741.01131,6834236.081,0,0,0,0,0,0,0,0,0,0,0
1212,1212,71,3,Brooklyn,007100,3007100,E,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4004,5816.04662,1840258.487,1,0,1,1,0,0,0,0,0,0,0
1213,1213,127,3,Brooklyn,012700,3012700,E,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4004,5308.967839,1759470.609,1,0,1,1,0,0,0,0,0,0,0
1214,1214,286,3,Brooklyn,028600,3028600,E,BK27,Bath Beach,4017,6844.90341,1901157.604,0,0,0,0,0,0,0,0,0,0,0
1215,1215,916.01,4,Queens,091601,4091601,I,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,4114,48389.70742,47033908.62,0,0,0,0,0,0,0,0,0,0,0
1216,1216,916.02,4,Queens,091602,4091602,I,QN99,park-cemetery-etc-Queens,4114,17640.25502,13689745.75,0,0,0,0,0,0,0,0,0,0,0
1217,1217,160,2,Bronx,016000,2016000,I,BX52,Schuylerville-Throgs Neck-Edgewater Park,3703,17368.21754,5532323.464,0,0,0,0,0,0,0,0,0,0,0
1218,1218,274.02,2,Bronx,027402,2027402,I,BX10,Pelham Bay-Country Club-City Island,3703,27557.51717,5746687.34,0,0,0,0,0,0,0,0,0,0,0
1219,1219,10.02,1,Manhattan,001002,1001002,E,MN28,Lower East Side,3809,6315.120148,2225016.079,0,0,0,0,0,0,0,0,0,0,0
1220,1220,22.01,1,Manhattan,002201,1002201,E,MN28,Lower East Side,3809,5779.062501,1740173.738,0,0,0,0,0,0,0,0,0,0,0
1221,1221,508.03,3,Brooklyn,050803,3050803,E,BK42,Flatbush,4015,3257.534398,602995.5831,0,0,0,0,0,0,0,0.003265338,1,0,0
1222,1222,508.04,3,Brooklyn,050804,3050804,E,BK42,Flatbush,4015,4305.947623,1110945.631,0,0,0,0,0,0,0,0.003265338,1,0,0
1223,1223,394,3,Brooklyn,039400,3039400,E,BK25,Homecrest,4016,7000.165098,2067691.425,0,0,0,0,0,0,0,0,0,0,0
1224,1224,414.02,3,Brooklyn,041402,3041402,I,BK25,Homecrest,4016,5695.766276,1659482.226,0,0,0,0,0,0,0,0,0,0,0
1225,1225,416,3,Brooklyn,041600,3041600,E,BK25,Homecrest,4016,6169.280798,1749784.701,0,0,0,0,0,0,0,0,0,0,0
1226,1226,934,3,Brooklyn,093400,3093400,I,BK96,Rugby-Remsen Village,4010,7249.880347,1913351.798,0,0,0,0,0,0,0,0.003265338,1,0,0
1227,1227,936,3,Brooklyn,093600,3093600,I,BK96,Rugby-Remsen Village,4010,7495.435069,1777167.941,0,0,0,0,0,0,0,0.003265338,1,0,0
1228,1228,946,3,Brooklyn,094600,3094600,I,BK96,Rugby-Remsen Village,4010,8936.66438,3111144.011,0,0,0,0,0,0,0,0.003265338,1,0,0
1229,1229,478,4,Queens,047800,4047800,I,QN06,Jamaica Estates-Holliswood,4106,14624.67275,7028450.254,0,0,0,0,0,0,0,0,0,0,0
1230,1230,482,4,Queens,048200,4048200,I,QN07,Hollis,4112,6546.123247,2454003.418,0,0,0,0,0,0,0,0,0,0,0
1231,1231,285.02,3,Brooklyn,028502,3028502,E,BK35,Stuyvesant Heights,4003,4775.421222,1290359.386,0,0,0,0,0,0,0,0,0,0,0
1232,1232,13,3,Brooklyn,001300,3001300,I,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4004,7513.001484,3138437.81,1,0,1,1,0,0,0,0,0,0,0
1233,1233,61,4,Queens,006100,4006100,I,QN70,Astoria,4101,6183.318054,2099309.382,0,0,0,0,0,0,0,0,0,0,0
1234,1234,63,4,Queens,006300,4006300,E,QN70,Astoria,4101,6353.777856,2287276.551,0,0,0,0,0,0,0,0,0,0,0
1235,1235,1385.01,4,Queens,138501,4138501,I,QN42,Oakland Gardens,4104,14620.4358,11199226.35,0,0,0,0,0,0,0,0,0,0,0
1236,1236,164,1,Manhattan,016400,1016400,E,MN33,East Harlem South,3804,5536.33637,1911374.28,0,0,0,0,0,0,0,0,0,0,0
1237,1237,243.01,1,Manhattan,024301,1024301,E,MN36,Washington Heights South,3801,4730.332193,1131945.005,0,0,0,0,0,0,0,0,0,0,0
1238,1238,696.01,3,Brooklyn,069601,3069601,I,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,4009,10368.0105,4568655.884,0,0,0,0,0,0,0,0,0,0,0
1239,1239,720,3,Brooklyn,072000,3072000,I,BK58,Flatlands,4009,6664.51608,1701872.034,0,0,0,0,0,0,0,0,0,0,0
1240,1240,722,3,Brooklyn,072200,3072200,I,BK58,Flatlands,4009,8425.527831,2769417.688,0,0,0,0,0,0,0,0.003265338,1,0,0
1241,1241,950,3,Brooklyn,095000,3095000,I,BK50,Canarsie,4009,7974.174938,2612163.853,0,0,0,0,0,0,0,0.003265338,1,0,0
1242,1242,93,1,Manhattan,009300,1009300,I,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,5740.876647,1929507.136,0,0,0,0,0,0,0,0,0,0,0
1243,1243,227,1,Manhattan,022700,1022700,E,MN04,Hamilton Heights,3802,5486.855187,1621656.253,0,0,0,0,0,0,0,0,0,0,0
1244,1244,259,1,Manhattan,025900,1025900,E,MN03,Central Harlem North-Polo Grounds,3803,5513.215066,812329.6737,0,0,0,0,0,0,0,0,0,0,0
1245,1245,330,4,Queens,033000,4033000,I,QN02,Springfield Gardens North,4112,15095.32625,8812000.373,0,0,0,0,0,0,0,0,0,0,0
1246,1246,838,4,Queens,083800,4083800,I,QN55,South Ozone Park,4113,10555.3235,5332408.461,0,0,0,0,0,0,0,0,0,0,0
1247,1247,174.01,1,Manhattan,017401,1017401,E,MN33,East Harlem South,3804,4175.265672,1086638.954,0,0,0,0,0,0,0,0,0,0,0
1248,1248,174.02,1,Manhattan,017402,1017402,E,MN33,East Harlem South,3804,3109.683614,547579.1802,0,0,0,0,0,0,0,0,0,0,0
1249,1249,186,1,Manhattan,018600,1018600,E,MN11,Central Harlem South,3803,4621.740562,1311722.287,0,0,0,0,0,0,0,0,0,0,0
1250,1250,385,2,Bronx,038500,2038500,E,BX01,Claremont-Bathgate,3705,7631.433262,2053030.266,0,0,0,0,0,0,0,0,0,0,0
1251,1251,237.02,2,Bronx,023702,2023702,E,BX05,Bedford Park-Fordham North,3706,3384.186862,515656.5223,0,0,0,0,0,0,0,0,0,0,0
1252,1252,253,2,Bronx,025300,2025300,E,BX30,Kingsbridge Heights,3706,5424.470087,1341945.215,0,0,0,0,0,0,0,0,0,0,0
1253,1253,429.01,2,Bronx,042901,2042901,E,BX43,Norwood,3706,6473.860266,1105150.731,0,0,0,0,0,0,0,0,0,0,0
1254,1254,215,1,Manhattan,021500,1021500,E,MN03,Central Harlem North-Polo Grounds,3803,5034.471081,750499.5371,0,0,0,0,0,0,0,0,0,0,0
1255,1255,217.03,1,Manhattan,021703,1021703,I,MN06,Manhattanville,3802,9371.057781,3377609.427,0,0,0,0,0,0,0,0,0,0,0
1256,1256,80,1,Manhattan,008000,1008000,I,MN20,Murray Hill-Kips Bay,3808,5682.153473,1855976.711,0,0,0,0,0,0,0,0,0,0,0
1257,1257,464,4,Queens,046400,4046400,I,QN06,Jamaica Estates-Holliswood,4106,9620.318121,2430135.785,0,0,0,0,0,0,0,0,0,0,0
1258,1258,1277,4,Queens,127700,4127700,I,QN06,Jamaica Estates-Holliswood,4106,14169.19894,11606255.98,0,0,0,0,0,0,0,0,0,0,0
1259,1259,243,3,Brooklyn,024300,3024300,E,BK75,Bedford,4003,5291.716499,1661539.49,0,0,0,0,0,0,0,0,0,0,0
1260,1260,85,4,Queens,008500,4008500,E,QN68,Queensbridge-Ravenswood-Long Island City,4101,11148.21763,2943519.054,0,0,0,0,0,0,0,0,0,0,0
1261,1261,43,4,Queens,004300,4004300,E,QN68,Queensbridge-Ravenswood-Long Island City,4101,6406.510319,1840353.437,0,0,0,0,0,0,0,0,0,0,0
1262,1262,251,3,Brooklyn,025100,3025100,E,BK75,Bedford,4003,5079.931019,1490422.82,0,0,0,0,0,0,0,0,0,0,0
1263,1263,265,3,Brooklyn,026500,3026500,E,BK75,Bedford,4003,5341.618067,1718284.147,0,0,0,0,0,0,0,0,0,0,0
1264,1264,373,2,Bronx,037300,2037300,E,BX17,East Tremont,3705,7219.742079,1864932.656,0,0,0,0,0,0,0,0,0,0,0
1265,1265,391,2,Bronx,039100,2039100,E,BX06,Belmont,3705,5889.796226,2213814.27,0,0,0,0,0,0,0,0,0,0,0
1266,1266,51,3,Brooklyn,005100,3005100,I,BK33,Carroll Gardens-Columbia Street-Red Hook,4005,6004.498667,1950312.99,0,0,0,0,0,0,0,0,0,0,0
1267,1267,1093,4,Queens,109300,4109300,I,QN46,Bayside-Bayside Hills,4104,18920.59848,11540422.15,0,0,0,0,0,0,0,0,0,0,0
1268,1268,1097,4,Queens,109700,4109700,I,QN46,Bayside-Bayside Hills,4104,11304.51777,4751919.623,0,0,0,0,0,0,0,0,0,0,0
1269,1269,69,1,Manhattan,006900,1006900,I,MN23,West Village,3810,7534.928943,2350820.979,0,0,0,0,0,0,0,0,0,0,0
1270,1270,75,1,Manhattan,007500,1007500,I,MN23,West Village,3810,7698.718069,1777784.911,0,0,0,0,0,0,0,0,0,0,0
1271,1271,88,1,Manhattan,008800,1008800,I,MN19,Turtle Bay-East Midtown,3808,5580.276716,1946103.253,0,0,0,0,0,0,0,0,0,0,0
1272,1272,90,1,Manhattan,009000,1009000,I,MN19,Turtle Bay-East Midtown,3808,5527.209827,1906164.213,0,0,0,0,0,0,0,0,0,0,0
1273,1273,682,4,Queens,068200,4068200,I,QN66,Laurelton,4105,7239.279514,2492489.857,0,0,0,0,0,0,0,0,0,0,0
1274,1274,31,1,Manhattan,003100,1003100,I,MN24,SoHo-TriBeCa-Civic Center-Little Italy,3810,7779.856884,2207846.663,1,0,1,0,1,0,1,0,0,0,0
1275,1275,15.01,1,Manhattan,001501,1001501,I,MN25,Battery Park City-Lower Manhattan,3810,9130.698222,2814991.372,1,0,1,0,1,0,1,0,0,0,0
1276,1276,29,1,Manhattan,002900,1002900,E,MN27,Chinatown,3809,8980.464111,3012226.077,1,0,1,0,1,0,1,0,0,0,0
1277,1277,18,5,Staten Island,001800,5001800,E,SI14,Grasmere-Arrochar-Ft. Wadsworth,3902,14931.83518,9854411.314,0,0,0,0,0,0,0,0,0,0,0
1278,1278,20.01,5,Staten Island,002001,5002001,I,SI37,Stapleton-Rosebank,3903,11053.7027,5335494.16,0,0,0,0,0,0,0,0,0,0,0
1279,1279,181,3,Brooklyn,018100,3018100,I,BK68,Fort Greene,4004,5495.107397,1823380.083,1,0,1,1,0,0,0,0,0,0,0
1280,1280,78,1,Manhattan,007800,1007800,I,MN20,Murray Hill-Kips Bay,3808,5546.867328,1912109.706,0,0,0,0,0,0,0,0,0,0,0
1281,1281,846.01,4,Queens,084601,4084601,I,QN55,South Ozone Park,4113,10337.87748,3581021.058,0,0,0,0,0,0,0,0,0,0,0
1282,1282,71,1,Manhattan,007100,1007100,I,MN23,West Village,3810,6601.034466,1775750.863,0,0,0,0,0,0,0,0,0,0,0
1283,1283,1291.02,4,Queens,129102,4129102,I,QN42,Oakland Gardens,4104,16067.61685,10935400.69,0,0,0,0,0,0,0,0,0,0,0
1284,1284,749,4,Queens,074900,4074900,I,QN17,Forest Hills,4108,7949.790917,3856288.094,0,0,0,0,0,0,0,0,0,0,0
1285,1285,769.01,4,Queens,076901,4076901,I,QN17,Forest Hills,4108,7581.995089,1931642.732,0,0,0,0,0,0,0,0,0,0,0
1286,1286,3,5,Staten Island,000300,5000300,E,SI22,West New Brighton-New Brighton-St. George,3903,16907.24631,4119509.744,0,0,0,0,0,0,0,0,0,0,0
1287,1287,426,2,Bronx,042600,2042600,I,BX62,Woodlawn-Wakefield,3702,11165.01498,5473783.66,1,0,1,0,0,0,0,0,0,0,0
1288,1288,1034,3,Brooklyn,103400,3103400,E,BK50,Canarsie,4009,12039.1572,6209916.244,0,0,0,0,0,0,0,0,0,0,0
1289,1289,696.02,3,Brooklyn,069602,3069602,I,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,4009,17870.25834,7849151.447,0,0,0,0,0,0,0,0,0,0,0
1290,1290,93,2,Bronx,009300,2009300,E,BX27,Hunts Point,3710,34426.50602,25297302.36,0,0,0,0,0,0,0,0,0,0,0
1291,1291,117,2,Bronx,011700,2011700,E,BX27,Hunts Point,3710,17843.75566,14905907.65,0,0,0,0,0,0,0,0,0,0,0
1292,1292,1180,3,Brooklyn,118000,3118000,I,BK99,park-cemetery-etc-Brooklyn,4008,15869.68641,8097141.267,0,0,0,0,0,0,0,0,0,0,0
1293,1293,334.02,4,Queens,033402,4033402,E,QN02,Springfield Gardens North,4112,12442.87961,8160746.679,0,0,0,0,0,0,0,0,0,0.004368058,1
1294,1294,208.04,5,Staten Island,020804,5020804,I,SI32,Rossville-Woodrow,3901,16137.21052,14324565.29,0,0,0,0,0,0,0,0,0,0,0
1295,1295,945,4,Queens,094500,4094500,I,QN49,Whitestone,4103,26726.47779,16426084.67,0,0,0,0,0,0,0,0,0,0,0
1296,1296,319,2,Bronx,031900,2031900,E,BX22,North Riverdale-Fieldston-Riverdale,3701,7143.913371,2381881.897,0,0,0,0,0,0,0,0,0,0,0
1297,1297,545,3,Brooklyn,054500,3054500,E,BK72,Williamsburg,4001,5308.784438,1802063.244,0,0,0,0,0,0,0,0,0,0,0
1298,1298,59,3,Brooklyn,005900,3005900,E,BK33,Carroll Gardens-Columbia Street-Red Hook,4005,10119.27219,3852486.962,0,0,0,0,0,0,0,0,0,0,0
1299,1299,33,3,Brooklyn,003300,3003300,I,BK68,Fort Greene,4004,6435.564794,1773329.145,1,0,1,1,0,0,0,0,0,0,0
1300,1300,213.03,1,Manhattan,021303,1021303,E,MN06,Manhattanville,3802,7253.730588,1650328.223,0,0,0,0,0,0,0,0,0,0,0
1301,1301,998,3,Brooklyn,099800,3099800,I,BK50,Canarsie,4009,13365.09275,4560610.509,0,0,0,0,0,0,0,0,0,0,0
1302,1302,1028,3,Brooklyn,102800,3102800,I,BK50,Canarsie,4009,14221.91638,8910308.388,0,0,0,0,0,0,0,0,0,0,0
1303,1303,37,3,Brooklyn,003700,3003700,I,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4004,7325.293106,1805697.826,1,0,1,1,0,0,0,0,0,0,0
1304,1304,39,3,Brooklyn,003900,3003900,I,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4004,5101.749928,1681241.47,1,0,1,1,0,0,0,0,0,0,0
1305,1305,174,3,Brooklyn,017400,3017400,E,BK27,Bath Beach,4017,5995.85312,1798223.917,0,0,0,0,0,0,0,0,0,0,0
1306,1306,176,3,Brooklyn,017600,3017600,E,BK27,Bath Beach,4017,5460.466916,1436666.981,0,0,0,0,0,0,0,0,0,0,0
1307,1307,43,1,Manhattan,004300,1004300,I,MN24,SoHo-TriBeCa-Civic Center-Little Italy,3810,5090.419737,1605585.141,1,0,1,0,1,0,1,0,0,0,0
1308,1308,38,1,Manhattan,003800,1003800,I,MN22,East Village,3809,5841.822901,2180883.676,0,0,0,0,0,0,0,0,0,0,0
1309,1309,55.02,1,Manhattan,005502,1005502,I,MN23,West Village,3810,4547.015774,1243017.219,1,0,1,0,1,0,1,0,0,0,0
1310,1310,57,1,Manhattan,005700,1005700,I,MN23,West Village,3810,4745.950133,1155301.615,0,0,0,0,0,0,0,0,0,0,0
1311,1311,36.01,1,Manhattan,003601,1003601,E,MN27,Chinatown,3809,4185.592304,1068027.199,1,0,1,0,1,0,1,0,0,0,0
1312,1312,36.02,1,Manhattan,003602,1003602,I,MN22,East Village,3809,4076.249846,961070.4638,1,0,1,0,1,0,1,0,0,0,0
1313,1313,86.02,1,Manhattan,008602,1008602,I,MN19,Turtle Bay-East Midtown,3808,5003.031345,1075371.263,0,0,0,0,0,0,0,0,0,0,0
1314,1314,1399,4,Queens,139900,4139900,I,QN46,Bayside-Bayside Hills,4104,8227.897272,3968601.41,0,0,0,0,0,0,0,0,0,0,0
1315,1315,1441,4,Queens,144100,4144100,I,QN46,Bayside-Bayside Hills,4104,8947.044079,3627719.914,0,0,0,0,0,0,0,0,0,0,0
1316,1316,15,3,Brooklyn,001500,3001500,E,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4004,9621.617725,3310755.647,1,0,1,1,0,0,0,0,0,0,0
1317,1317,31,3,Brooklyn,003100,3003100,I,BK68,Fort Greene,4004,7677.114187,3103363.934,1,0,1,1,0,0,0,0,0,0,0
1318,1318,334.01,4,Queens,033401,4033401,I,QN08,St. Albans,4112,10725.35207,6034825.013,0,0,0,0,0,0,0,0,0,0.004368058,1
1319,1319,132.03,5,Staten Island,013203,5013203,I,SI54,Great Kills,3901,15188.23468,11116096.57,0,0,0,0,0,0,0,0,0,0,0
1320,1320,357,3,Brooklyn,035700,3035700,E,BK61,Crown Heights North,4006,6564.457402,1967030.997,1,0,1,1,0,0,0,0.003265338,1,0,0
1321,1321,359,3,Brooklyn,035900,3035900,E,BK61,Crown Heights North,4006,6551.100871,1952759.916,1,0,1,1,0,0,0,0,0,0,0
1322,1322,141,2,Bronx,014100,2014100,E,BX35,Morrisania-Melrose,3705,6841.722985,1907232.438,0,0,0,0,0,0,0,0,0,0,0
1323,1323,185,2,Bronx,018500,2018500,E,BX35,Morrisania-Melrose,3705,10321.29693,4434780.54,0,0,0,0,0,0,0,0,0,0,0
1324,1324,71,2,Bronx,007100,2007100,E,BX34,Melrose South-Mott Haven North,3710,8622.340534,2843661.987,0,0,0,0,0,0,0,0,0,0,0
1325,1325,184,2,Bronx,018400,2018400,I,BX52,Schuylerville-Throgs Neck-Edgewater Park,3703,9097.856712,4814309.849,0,0,0,0,0,0,0,0,0,0,0
1326,1326,164,2,Bronx,016400,2016400,I,BX52,Schuylerville-Throgs Neck-Edgewater Park,3703,5508.377196,1768563.774,0,0,0,0,0,0,0,0,0,0,0
1327,1327,281,1,Manhattan,028100,1028100,I,MN35,Washington Heights North,3801,4900.260605,983021.4927,0,0,0,0,0,0,0,0,0,0,0
1328,1328,273,1,Manhattan,027300,1027300,I,MN35,Washington Heights North,3801,8400.213427,1901404.86,0,0,0,0,0,0,0,0,0,0,0
1329,1329,275,1,Manhattan,027500,1027500,I,MN35,Washington Heights North,3801,11146.55592,2947641.608,0,0,0,0,0,0,0,0,0,0,0
1330,1330,39,5,Staten Island,003900,5003900,I,SI08,Grymes Hill-Clifton-Fox Hills,3903,11532.19979,6292489.543,0,0,0,0,0,0,0,0,0,0,0
1331,1331,281,3,Brooklyn,028100,3028100,E,BK35,Stuyvesant Heights,4003,5389.338368,1743468.124,0,0,0,0,0,0,0,0,0,0,0
1332,1332,458,2,Bronx,045800,2045800,E,BX03,Eastchester-Edenwald-Baychester,3702,6478.786903,2582516.419,0,0,0,0,0,0,0,0,0,0,0
1333,1333,460,2,Bronx,046000,2046000,E,BX03,Eastchester-Edenwald-Baychester,3702,7510.861057,3096846.376,0,0,0,0,0,0,0,0,0,0,0
1334,1334,484,2,Bronx,048400,2048400,I,BX03,Eastchester-Edenwald-Baychester,3702,12428.18352,7465667.129,0,0,0,0,0,0,0,0,0,0,0
1335,1335,449.01,2,Bronx,044901,2044901,I,BX62,Woodlawn-Wakefield,3702,5633.38906,1706515.644,0,0,0,0,0,0,0,0,0,0,0
1336,1336,449.02,2,Bronx,044902,2044902,I,BX62,Woodlawn-Wakefield,3702,5935.017291,1681787.255,0,0,0,0,0,0,0,0,0,0,0
1337,1337,511,4,Queens,051100,4051100,I,QN30,Maspeth,4110,9403.421402,3048433.926,1,0,1,0,1,0,1,0,0,0,0
1338,1338,238.02,1,Manhattan,023802,1023802,I,MN31,Lenox Hill-Roosevelt Island,3805,10123.65436,2699017.054,0,0,0,0,0,0,0,0,0,0,0
1339,1339,254,4,Queens,025400,4025400,E,QN01,South Jamaica,4112,12208.47726,6798492.072,1,0,1,0,0,1,0,0,0,0,0
1340,1340,14.02,1,Manhattan,001402,1001402,E,MN28,Lower East Side,3809,4459.156017,1226206.048,1,0,1,0,1,0,1,0,0,0,0
1341,1341,86.01,1,Manhattan,008601,1008601,I,MN19,Turtle Bay-East Midtown,3808,6332.850896,1221384.836,0,0,0,0,0,0,0,0,0,0,0
1342,1342,446.01,4,Queens,044601,4044601,E,QN61,Jamaica,4112,6255.706495,2419638.947,1,0,1,0,0,1,0,0,0,0.004368058,1
1343,1343,460,4,Queens,046000,4046000,E,QN61,Jamaica,4112,6262.824035,2381695.318,1,0,1,0,0,1,0,0,0,0.004368058,1
1344,1344,212,4,Queens,021200,4021200,E,QN61,Jamaica,4112,8201.875278,2536195.918,1,0,1,0,0,1,0,0,0,0,0
1345,1345,240,4,Queens,024000,4024000,E,QN61,Jamaica,4112,8002.030606,2901925.96,1,0,1,0,0,1,0,0,0,0.004368058,1
1346,1346,137,4,Queens,013700,4013700,I,QN72,Steinway,4101,7877.751018,2152435.34,0,0,0,0,0,0,0,0,0,0,0
1347,1347,69,4,Queens,006900,4006900,E,QN71,Old Astoria,4101,6617.187739,2266843.264,0,0,0,0,0,0,0,0,0,0,0
1348,1348,71,4,Queens,007100,4007100,I,QN71,Old Astoria,4101,8689.483838,2101574.648,0,0,0,0,0,0,0,0,0,0,0
1349,1349,65.01,4,Queens,006501,4006501,E,QN70,Astoria,4101,5124.691061,1198418.187,0,0,0,0,0,0,0,0,0,0,0
1350,1350,125,4,Queens,012500,4012500,I,QN72,Steinway,4101,7021.101722,1752217.165,0,0,0,0,0,0,0,0,0,0,0
1351,1351,972.03,4,Queens,097203,4097203,E,QN12,Hammels-Arverne-Edgemere,4114,32394.74587,14143047.98,0,0,0,0,0,0,0,0,0,0,0
1352,1352,14.01,1,Manhattan,001401,1001401,I,MN28,Lower East Side,3809,5075.332419,1006080.805,1,0,1,0,1,0,1,0,0,0,0
1353,1353,152,3,Brooklyn,015200,3015200,I,BK30,Dyker Heights,4013,8536.289622,2884171.018,0,0,0,0,0,0,0,0,0,0,0
1354,1354,150,3,Brooklyn,015000,3015000,I,BK30,Dyker Heights,4013,5237.641008,1436079.909,0,0,0,0,0,0,0,0,0,0,0
1355,1355,154,3,Brooklyn,015400,3015400,I,BK99,park-cemetery-etc-Brooklyn,4013,14530.43644,9969049.295,0,0,0,0,0,0,0,0,0,0,0
1356,1356,66,1,Manhattan,006600,1006600,I,MN20,Murray Hill-Kips Bay,3808,5497.310706,1880429.457,0,0,0,0,0,0,0,0,0,0,0
1357,1357,70,1,Manhattan,007000,1007000,I,MN20,Murray Hill-Kips Bay,3808,5538.1038,1908709.297,0,0,0,0,0,0,0,0,0,0,0
1358,1358,58,4,Queens,005800,4005800,I,QN56,Ozone Park,4113,11933.61135,6432379.711,0,0,0,0,0,0,0,0,0,0,0
1359,1359,304,3,Brooklyn,030400,3030400,E,BK29,Bensonhurst East,4017,13718.40505,4990405.42,0,0,0,0,0,0,0,0,0,0,0
1360,1360,95,4,Queens,009500,4009500,I,QN72,Steinway,4101,6035.059549,1770676.824,0,0,0,0,0,0,0,0,0,0,0
1361,1361,99,4,Queens,009900,4009900,I,QN99,park-cemetery-etc-Queens,4101,8559.814926,2682800.953,0,0,0,0,0,0,0,0,0,0,0
1362,1362,103,4,Queens,010300,4010300,E,QN72,Steinway,4101,9276.140901,2695886.776,0,0,0,0,0,0,0,0,0,0,0
1363,1363,352,4,Queens,035200,4035200,I,QN08,St. Albans,4112,13006.76666,6514364.169,0,0,0,0,0,0,0,0,0,0.004368058,1
1364,1364,27,5,Staten Island,002700,5002700,E,SI37,Stapleton-Rosebank,3903,6745.567671,2702766.259,0,0,0,0,0,0,0,0,0,0,0
1365,1365,144.02,1,Manhattan,014402,1014402,I,MN32,Yorkville,3805,6915.882276,1886917.732,0,0,0,0,0,0,0,0,0,0,0
1366,1366,152,1,Manhattan,015200,1015200,I,MN32,Yorkville,3805,8783.161011,1913189.431,0,0,0,0,0,0,0,0,0,0,0
1367,1367,147,1,Manhattan,014700,1014700,I,MN14,Lincoln Square,3806,3367.167814,704091.0174,0,0,0,0,0,0,0,0,0,0,0
1368,1368,112.02,5,Staten Island,011202,5011202,I,SI45,New Dorp-Midland Beach,3902,19746.22552,21697599.28,0,0,0,0,0,0,0,0,0,0,0
1369,1369,128.04,5,Staten Island,012804,5012804,I,SI45,New Dorp-Midland Beach,3902,14737.16841,9431497.85,0,0,0,0,0,0,0,0,0,0,0
1370,1370,910,3,Brooklyn,091000,3091000,E,BK81,Brownsville,4007,6092.210747,2281443.664,0,0,0,0,0,0,0,0,0,0,0
1371,1371,912,3,Brooklyn,091200,3091200,E,BK81,Brownsville,4007,5530.135923,1800466.564,0,0,0,0,0,0,0,0,0,0,0
1372,1372,1182.01,3,Brooklyn,118201,3118201,I,BK83,Cypress Hills-City Line,4008,4880.982097,1360340.166,0,0,0,0,0,0,0,0,0,0,0
1373,1373,1182.02,3,Brooklyn,118202,3118202,E,BK83,Cypress Hills-City Line,4008,4918.216346,1337843.728,0,0,0,0,0,0,0,0,0,0,0
1374,1374,1184,3,Brooklyn,118400,3118400,E,BK83,Cypress Hills-City Line,4008,5966.706866,2204317.903,0,0,0,0,0,0,0,0,0,0,0
1375,1375,414,4,Queens,041400,4041400,E,QN01,South Jamaica,4112,10098.68519,5132816.403,0,0,0,0,0,0,0,0,0,0.004368058,1
1376,1376,440,4,Queens,044000,4044000,E,QN01,South Jamaica,4112,9019.055173,4055561.197,0,0,0,0,0,0,0,0,0,0.004368058,1
1377,1377,97,5,Staten Island,009700,5009700,I,SI22,West New Brighton-New Brighton-St. George,3903,22660.79509,11087584.13,0,0,0,0,0,0,0,0,0,0,0
1378,1378,219,1,Manhattan,021900,1021900,E,MN06,Manhattanville,3802,7846.915112,3004764.554,0,0,0,0,0,0,0,0,0,0,0
1379,1379,170.07,5,Staten Island,017007,5017007,I,SI48,Arden Heights,3901,15888.1681,15717469.56,0,0,0,0,0,0,0,0,0,0,0
